,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
11618,11618,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
11619,11619,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
11620,11620,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
11621,11621,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
11622,11622,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
11623,11623,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
11624,11624,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
11625,11625,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
11626,11626,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
11627,11627,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
11628,11628,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
11629,11629,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
11630,11630,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
11631,11631,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
11632,11632,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
11633,11633,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
11634,11634,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_account.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
11635,11635,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
11636,11636,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
11637,11637,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
11638,11638,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
11639,11639,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
11640,11640,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
11641,11641,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
11642,11642,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
11643,11643,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
11644,11644,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
11645,11645,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
11646,11646,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
11647,11647,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
11648,11648,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
11649,11649,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
11650,11650,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
11651,11651,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
11652,11652,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
11653,11653,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
11654,11654,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
11655,11655,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
11656,11656,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
11657,11657,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
11658,11658,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_batch.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
11659,11659,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
11660,11660,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
11661,11661,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
11662,11662,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
11663,11663,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
11664,11664,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
11665,11665,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
11666,11666,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
11667,11667,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
11668,11668,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
11669,11669,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
11670,11670,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
11671,11671,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
11672,11672,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
11673,11673,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
11674,11674,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
11675,11675,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
11676,11676,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
11677,11677,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
11678,11678,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
11679,11679,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
11680,11680,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
11681,11681,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
11682,11682,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_search.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
11683,11683,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
11684,11684,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
11685,11685,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
11686,11686,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
11687,11687,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
11688,11688,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
11689,11689,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
11690,11690,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
11691,11691,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
11692,11692,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
11693,11693,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
11694,11694,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
11695,11695,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
11696,11696,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
11697,11697,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
11698,11698,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
11699,11699,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
11700,11700,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
11701,11701,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
11702,11702,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
11703,11703,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
11704,11704,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
11705,11705,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
11706,11706,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\crm_api\test_task.py,insert,2,0 ; <class 'int'>,sys,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
11707,11707,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\management_api\test_api_key.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
11708,11708,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\management_api\test_api_key.py,insert,2,0 ; <class 'int'>,sys,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
11709,11709,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\management_api\test_api_key.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
11710,11710,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\Kloudless\kloudless-python\tests\integration\management_api\test_api_key.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
