,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
13,13,"_run,add_argument","-c ; <class 'str'>, --color ; <class 'str'>",,D:\Testing\Julian\Ivoire\ivoire\run.py,add_argument,2,_run, --color ; <class 'str'> -c ; <class 'str'>,add_argument,'self',D:\Testing\KavenC\Linot\linot\arg_parser.py,LinotArgParser,1.0,arg_parser
12928,12928,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'window', 'first_line'",D:\Testing\Julian\PyVi\pyvi\window.py,Buffer,3.0,window
12929,12929,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,'self',D:\Testing\Julian\PyVi\pyvi\window.py,Window,1.0,window
12930,12930,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'a'",D:\Testing\justdark\dml\build\lib\dml\tool\heap.py,Heap,2.0,heap
12931,12931,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,SkewHeap,2.0,heap
12932,12932,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'el'",D:\Testing\kachayev\fn.py\fn\immutable\heap.py,PairingHeap,2.0,heap
12933,12933,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'word'",D:\Testing\kamyu104\LeetCode\Python\implement-trie-prefix-tree.py,Trie,2.0,implement-trie-prefix-tree
12934,12934,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'key', 'value'",D:\Testing\katharosada\botchallenge\client\google\protobuf\internal\containers.py,RepeatedScalarFieldContainer,3.0,containers
12935,12935,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'lineno', 'obj'",D:\Testing\kdart\pycopia\process\pycopia\crontab.py,CrontabFile,3.0,crontab
12936,12936,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'ind', 'obj'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,XHTMLDocument,3.0,XHTML
12937,12937,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\XHTML.py,DynamicNode,3.0,XHTML
12938,12938,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Text,2.0,POM
12939,12939,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,Comment,3.0,POM
12940,12940,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'data', 'encoding'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ASIS,3.0,POM
12941,12941,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'obj'",D:\Testing\kdart\pycopia\XML\pycopia\XML\POM.py,ElementNode,3.0,POM
12942,12942,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'value'",D:\Testing\kennethreitz\tablib\tablib\core.py,Row,3.0,core
12943,12943,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'row', 'tags'",D:\Testing\kennethreitz\tablib\tablib\core.py,Dataset,4.0,core
12944,12944,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'kwargs'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomWindow,2.0,random
12945,12945,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'view', 'generator'",D:\Testing\kimpettersen\random-sublime-text-plugin\random.py,RandomText,3.0,random
12946,12946,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'i', 'value'",D:\Testing\kroger\pyknon\pyknon\music.py,NoteSeq,3.0,music
12947,12947,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'index', 'items'",D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\spread\ui\tkutil.py,CList,3.0,tkutil
12948,12948,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'edit', 'location', 'text'",D:\Testing\lifted-studios\AutoCopyright\tests\MockView.py,MockView,4.0,MockView
12949,12949,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\PyMongoBackend\pymongo_backend.py,Collection,2.0,pymongo_backend
12950,12950,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'self', 'documents'",D:\Testing\lonelycode\Mojo\Mojo\Backends\base_interface.py,CollectionModelInterface,2.0,base_interface
12951,12951,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\linkedin\naarad\lib\luminol\demo\src\start.py,insert,2,sys,0 ; <class 'int'>,insert,"'klass', 'to_insert'",D:\Testing\lonelycode\Mojo\Mojo\ObjectMapper\ModelPrototype.py,Model,2.0,ModelPrototype
12960,12960,patterns," ; <class 'str'>, , , , , , , , , ",urlpatterns,D:\Testing\linkfloyd\linkfloyd\linkfloyd\api\urls.py,patterns,10,, ; <class 'str'>,,,,,,
12961,12961,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\linkfloyd\linkfloyd\linkfloyd\comments\urls.py,patterns,3,, ; <class 'str'>,,,,,,
12962,12962,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\linkfloyd\linkfloyd\linkfloyd\experimental\urls.py,patterns,2,, ; <class 'str'>,,,,,,
12963,12963,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'name', 'check', 'simplifier'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONEncoder,4.0,json
12964,12964,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'name', 'decoder'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONObjectDecoder,3.0,json
12965,12965,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'klass', 'command'",D:\Testing\kennethreitz\legit\legit\cli.py,Command,2.0,cli
12966,12966,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'self',D:\Testing\kfdm\gntp\gntp\notifier.py,GrowlNotifier,1.0,notifier
12967,12967,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'name',D:\Testing\Kitware\minerva\server\libs\carmen\resolver.py,,1.0,resolver
12968,12968,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'defcls',D:\Testing\kivy\kivy\kivy\core\image\__init__.py,ImageLoader,1.0,__init__
12969,12969,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'name', 'classname'",D:\Testing\kivy\kivy\kivy\input\factory.py,MotionEventFactory,2.0,factory
12970,12970,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'category', 'limit', 'timeout'",D:\Testing\kivy\kivy\kivy\cache.py,Cache,3.0,cache
12971,12971,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kivy\python-for-android\pythonforandroid\bootstraps\pygame\build\buildlib\argparse.py,_ActionsContainer,4.0,argparse
12972,12972,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kleientertainment\ds_mod_tools\pkg\win32\Python27\Lib\argparse.py,_ActionsContainer,4.0,argparse
12973,12973,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'app'",D:\Testing\klen\Flask-Foundation\base\auth\utils.py,UserManager,2.0,utils
12974,12974,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'field_type', 'impl'",D:\Testing\kmmbvnr\django-any\django_any\functions.py,ExtensionMethod,3.0,functions
12975,12975,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'username', 'password'",D:\Testing\kootenpv\yagmail\yagmail\yagmail.py,,2.0,yagmail
12976,12976,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'context', 'request'",D:\Testing\Kotti\Kotti\kotti\views\login.py,,2.0,login
12977,12977,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'context', 'name', 'obj'",D:\Testing\Kotti\Kotti\kotti\events.py,subscribe,4.0,events
12978,12978,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,,D:\Testing\kura\pelican-githubprojects\pelican_githubprojects\github.py,,1.0,github
12979,12979,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'self',D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\test\test_sip.py,RegistrationTestCase,1.0,test_sip
12980,12980,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\instagram.py,,1.0,instagram
12981,12981,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\posse.py,,1.0,posse
12982,12982,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\twitter.py,,1.0,twitter
12983,12983,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\wordpress.py,,1.0,wordpress
12984,12984,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'fd', 'mask'",D:\Testing\Lawouach\WebSocket-for-Python\test\test_manager.py,FakeEpoll,3.0,test_manager
12985,12985,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'cls', 'name', 'type_'",D:\Testing\leapfrogonline\scio\scio\static.py,Client,3.0,static
12986,12986,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'name', 'cls'",D:\Testing\leapfrogonline\scio\scio\static.py,TypeRegistry,3.0,static
12987,12987,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'self', 'key', 'func'",D:\Testing\lepture\flask-weixin\flask_weixin.py,Weixin,3.0,flask_weixin
12988,12988,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'cls', 'resource_body_cls'",D:\Testing\letsencrypt\letsencrypt\acme\acme\messages.py,Directory,2.0,messages
12989,12989,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,'unused_linter',D:\Testing\letsencrypt\letsencrypt\linter_plugin.py,,1.0,linter_plugin
12990,12990,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,,D:\Testing\levlaz\braindump\app\auth\views.py,,1.0,views
12991,12991,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,"'request', 'success_url', 'form_class', 'template_name', 'extra_context'",D:\Testing\lig\django-registration-me\registration\views.py,,5.0,views
12992,12992,"admin,site,register","Notification ; <class 'str'>, NotificationAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationAdmin ; <class 'str'> Notification ; <class 'str'>,register,,D:\Testing\limodou\uliweb\uliweb\contrib\auth\views.py,,1.0,views
12993,12993,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'name', 'check', 'simplifier'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONEncoder,4.0,json
12994,12994,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'name', 'decoder'",D:\Testing\kdart\pycopia\WWW\pycopia\WWW\json.py,JSONObjectDecoder,3.0,json
12995,12995,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'klass', 'command'",D:\Testing\kennethreitz\legit\legit\cli.py,Command,2.0,cli
12996,12996,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'self',D:\Testing\kfdm\gntp\gntp\notifier.py,GrowlNotifier,1.0,notifier
12997,12997,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'name',D:\Testing\Kitware\minerva\server\libs\carmen\resolver.py,,1.0,resolver
12998,12998,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'defcls',D:\Testing\kivy\kivy\kivy\core\image\__init__.py,ImageLoader,1.0,__init__
12999,12999,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'name', 'classname'",D:\Testing\kivy\kivy\kivy\input\factory.py,MotionEventFactory,2.0,factory
13000,13000,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'category', 'limit', 'timeout'",D:\Testing\kivy\kivy\kivy\cache.py,Cache,3.0,cache
13001,13001,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kivy\python-for-android\pythonforandroid\bootstraps\pygame\build\buildlib\argparse.py,_ActionsContainer,4.0,argparse
13002,13002,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'registry_name', 'value', 'object'",D:\Testing\kleientertainment\ds_mod_tools\pkg\win32\Python27\Lib\argparse.py,_ActionsContainer,4.0,argparse
13003,13003,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'app'",D:\Testing\klen\Flask-Foundation\base\auth\utils.py,UserManager,2.0,utils
13004,13004,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'field_type', 'impl'",D:\Testing\kmmbvnr\django-any\django_any\functions.py,ExtensionMethod,3.0,functions
13005,13005,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'username', 'password'",D:\Testing\kootenpv\yagmail\yagmail\yagmail.py,,2.0,yagmail
13006,13006,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'context', 'request'",D:\Testing\Kotti\Kotti\kotti\views\login.py,,2.0,login
13007,13007,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'context', 'name', 'obj'",D:\Testing\Kotti\Kotti\kotti\events.py,subscribe,4.0,events
13008,13008,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,,D:\Testing\kura\pelican-githubprojects\pelican_githubprojects\github.py,,1.0,github
13009,13009,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'self',D:\Testing\kuri65536\python-for-android\python-modules\twisted\twisted\test\test_sip.py,RegistrationTestCase,1.0,test_sip
13010,13010,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\instagram.py,,1.0,instagram
13011,13011,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\posse.py,,1.0,posse
13012,13012,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\twitter.py,,1.0,twitter
13013,13013,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,'app',D:\Testing\kylewm\redwind\redwind\plugins\wordpress.py,,1.0,wordpress
13014,13014,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'fd', 'mask'",D:\Testing\Lawouach\WebSocket-for-Python\test\test_manager.py,FakeEpoll,3.0,test_manager
13015,13015,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'cls', 'name', 'type_'",D:\Testing\leapfrogonline\scio\scio\static.py,Client,3.0,static
13016,13016,"admin,site,register","NotificationPreference ; <class 'str'>, NotificationPreferenceAdmin ; <class 'str'>",,D:\Testing\linkfloyd\linkfloyd\linkfloyd\notifications\admin.py,register,2,admin, NotificationPreferenceAdmin ; <class 'str'> NotificationPreference ; <class 'str'>,register,"'self', 'name', 'cls'",D:\Testing\leapfrogonline\scio\scio\static.py,TypeRegistry,3.0,static
