,index,M_Call_Name,M_Call_Arg,Receiver_var,File_Name_x,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass,M_D_Name,M_D_Arg,File_Name_y,Class_name,M_D_Arg_len,File_Name_without_extension
21739,21739,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\elasticsearch\projectdb.py,ProjectDB,3.0,projectdb
21740,21740,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'project', 'taskid', 'obj'",D:\Testing\binux\pyspider\pyspider\database\elasticsearch\taskdb.py,TaskDB,4.0,taskdb
21741,21741,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\mongodb\projectdb.py,ProjectDB,3.0,projectdb
21742,21742,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlalchemy\projectdb.py,ProjectDB,3.0,projectdb
21743,21743,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'project', 'taskid', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlalchemy\taskdb.py,TaskDB,4.0,taskdb
21744,21744,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlite\projectdb.py,ProjectDB,3.0,projectdb
21745,21745,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'project', 'taskid', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlite\taskdb.py,TaskDB,4.0,taskdb
21746,21746,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'collection_name', 'docs', 'check_keys', 'safe', 'last_error_args'",D:\Testing\bitly\asyncmongo\asyncmongo\message.py,,5.0,message
21747,21747,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,'t',D:\Testing\Bitmessage\PyBitmessage\src\helper_sent.py,,1.0,helper_sent
21748,21748,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,'t',D:\Testing\bitxbay\BitXBay\helper_sent.py,,1.0,helper_sent
21749,21749,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\bokeh\bokeh\bokeh\core\property_containers.py,PropertyValueList,3.0,property_containers
21750,21750,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'index', 'chars', 'tags'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\Percolator.py,Percolator,4.0,Percolator
21751,21751,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'i', 'x'",D:\Testing\c01db33f\concolica\interlocked.py,List,3.0,interlocked
21752,21752,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'value'",D:\Testing\CamDavidsonPilon\lifelines\lifelines\utils\__init__.py,_BTree,2.0,__init__
21753,21753,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'name', 'part', 'before', 'index'",D:\Testing\caseman\grease\grease\world.py,Parts,5.0,world
21754,21754,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\christabor\MoAL\MOAL\data_structures\abstract\container.py,ContainerADT,3.0,container
21755,21755,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\cablehead\python-consul\docs\conf.py,insert,2,0 ; <class 'int'>,sys,insert,"'self', 'table'",D:\Testing\cjauvin\little_pger\little_pger.py,LittlePGer,2.0,little_pger
21777,21777,"api,add_resource","PlacesAPI ; <class 'str'>, /places ; <class 'str'>",,D:\Testing\caerusassociates\mordecai\app.py,add_resource,2, /places ; <class 'str'> PlacesAPI ; <class 'str'>,api,add_resource,"'self', 'resource'",D:\Testing\biosustain\potion\flask_potion\__init__.py,Api,2.0,__init__
21778,21778,"api,add_resource","CountryAPI ; <class 'str'>, /country ; <class 'str'>",,D:\Testing\caerusassociates\mordecai\app.py,add_resource,2, /country ; <class 'str'> CountryAPI ; <class 'str'>,api,add_resource,"'self', 'resource'",D:\Testing\biosustain\potion\flask_potion\__init__.py,Api,2.0,__init__
21779,21779,"api,add_resource","EasterEgg ; <class 'str'>, /easter_egg ; <class 'str'>",,D:\Testing\caerusassociates\mordecai\app.py,add_resource,2, /easter_egg ; <class 'str'> EasterEgg ; <class 'str'>,api,add_resource,"'self', 'resource'",D:\Testing\biosustain\potion\flask_potion\__init__.py,Api,2.0,__init__
21780,21780,getattr,"settings ; <class 'str'>, AUTH_USER_MODEL ; <class 'str'>, auth.User ; <class 'str'>",user_model_label,D:\Testing\caffeinehit\django-oauth2-provider\provider\compat\__init__.py,getattr,3, auth.User ; <class 'str'>  AUTH_USER_MODEL ; <class 'str'> settings ; <class 'str'>,,,,,,,
21781,21781,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\base\projectdb.py,ProjectDB,3.0,projectdb
21782,21782,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\elasticsearch\projectdb.py,ProjectDB,3.0,projectdb
21783,21783,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'project', 'taskid', 'obj'",D:\Testing\binux\pyspider\pyspider\database\elasticsearch\taskdb.py,TaskDB,4.0,taskdb
21784,21784,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\mongodb\projectdb.py,ProjectDB,3.0,projectdb
21785,21785,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlalchemy\projectdb.py,ProjectDB,3.0,projectdb
21786,21786,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'project', 'taskid', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlalchemy\taskdb.py,TaskDB,4.0,taskdb
21787,21787,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'name', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlite\projectdb.py,ProjectDB,3.0,projectdb
21788,21788,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'project', 'taskid', 'obj'",D:\Testing\binux\pyspider\pyspider\database\sqlite\taskdb.py,TaskDB,4.0,taskdb
21789,21789,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'collection_name', 'docs', 'check_keys', 'safe', 'last_error_args'",D:\Testing\bitly\asyncmongo\asyncmongo\message.py,,5.0,message
21790,21790,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,'t',D:\Testing\Bitmessage\PyBitmessage\src\helper_sent.py,,1.0,helper_sent
21791,21791,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,'t',D:\Testing\bitxbay\BitXBay\helper_sent.py,,1.0,helper_sent
21792,21792,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'index', 'obj'",D:\Testing\bokeh\bokeh\bokeh\core\property_containers.py,PropertyValueList,3.0,property_containers
21793,21793,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'index', 'chars', 'tags'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\Percolator.py,Percolator,4.0,Percolator
21794,21794,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'i', 'x'",D:\Testing\c01db33f\concolica\interlocked.py,List,3.0,interlocked
21795,21795,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'value'",D:\Testing\CamDavidsonPilon\lifelines\lifelines\utils\__init__.py,_BTree,2.0,__init__
21796,21796,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'name', 'part', 'before', 'index'",D:\Testing\caseman\grease\grease\world.py,Parts,5.0,world
21797,21797,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'key', 'value'",D:\Testing\christabor\MoAL\MOAL\data_structures\abstract\container.py,ContainerADT,3.0,container
21798,21798,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\caioariede\django-input-mask\runtests.py,insert,2, test_dir ; <class 'str'> 0 ; <class 'int'>,sys,insert,"'self', 'table'",D:\Testing\cjauvin\little_pger\little_pger.py,LittlePGer,2.0,little_pger
21799,21799,namedtuple,"Attr ; <class 'str'>, lft op rgt ; <class 'str'>",Attr,D:\Testing\caioariede\pyq\sizzle\selector.py,namedtuple,2, lft op rgt ; <class 'str'> Attr ; <class 'str'>,,,,,,,
21800,21800,namedtuple,"Pseudo ; <class 'str'>, name value ; <class 'str'>",Pseudo,D:\Testing\caioariede\pyq\sizzle\selector.py,namedtuple,2, name value ; <class 'str'> Pseudo ; <class 'str'>,,,,,,,
21802,21802,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\caktus\django-comps\comps\tests\urls.py,patterns,2, ; <class 'str'>,,,,,,,
21803,21803,patterns,"comps.views ; <class 'str'>, , , ",urlpatterns,D:\Testing\caktus\django-comps\comps\urls.py,patterns,4,comps.views ; <class 'str'>,,,,,,,
21804,21804,getattr,"settings ; <class 'str'>, SCRIBBLER_CACHE_TIMEOUT ; <class 'str'>, DEFAULT_TIMEOUT ; <class 'str'>",CACHE_TIMEOUT,D:\Testing\caktus\django-scribbler\scribbler\conf.py,getattr,3, DEFAULT_TIMEOUT ; <class 'str'>  SCRIBBLER_CACHE_TIMEOUT ; <class 'str'> settings ; <class 'str'>,,,,,,,
21805,21805,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
21806,21806,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
21807,21807,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
21808,21808,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,WorkflowType,1.0,layer2
21809,21809,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,ActivityType,1.0,layer2
21810,21810,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'linter',D:\Testing\box\ClusterRunner\test\framework\pylint\__init__.py,,1.0,__init__
21811,21811,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
21812,21812,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'self', 'operation', 'function'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\WidgetRedirector.py,WidgetRedirector,3.0,WidgetRedirector
21813,21813,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_new_user_form\app\auth\views.py,,1.0,views
21814,21814,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_reset\app\auth\views.py,,1.0,views
21815,21815,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_update\app\auth\views.py,,1.0,views
21816,21816,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'cls', 'name', 'public_key_type', 'create_verifier'",D:\Testing\BU-NU-CLOUD-SP16\Trusted-Platform-Module-nova\nova\signature_utils.py,SignatureKeyType,4.0,signature_utils
21817,21817,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'f',D:\Testing\bueda\django-comrade\comrade\cronjobs\__init__.py,,1.0,__init__
21818,21818,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'model', 'permissions'",D:\Testing\callowayproject\django-objectpermissions\objectpermissions\registration.py,,2.0,registration
21819,21819,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'self', 'listener'",D:\Testing\CarterBain\Medici\ib\opt\dispatcher.py,Dispatcher,2.0,dispatcher
21820,21820,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
21821,21821,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
21822,21822,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'self', 'name', 'encoder', 'decoder', 'content_type', 'content_encoding'",D:\Testing\celery\kombu\kombu\serialization.py,SerializerRegistry,6.0,serialization
21823,21823,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'self', 'name', 'method'",D:\Testing\cenobites\flask-jsonrpc\flask_jsonrpc\site.py,JSONRPCSite,3.0,site
21824,21824,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,'request',D:\Testing\chaosk\teerace\teerace\accounts\views.py,,1.0,views
21825,21825,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'self', 'app', 'options', 'first_registration'",D:\Testing\Chitrank-Dixit\InMyMind\src\lib\flask\blueprints.py,Blueprint,4.0,blueprints
21826,21826,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'self', 'parent'",D:\Testing\circuits\circuits\circuits\core\components.py,BaseComponent,2.0,components
21827,21827,"admin,site,register","ProjectContract ; <class 'str'>, ProjectContractAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, ProjectContractAdmin ; <class 'str'> ProjectContract ; <class 'str'>,admin,register,"'name', 'func'",D:\Testing\CiscoSystems\avos\openstack_dashboard\openstack\common\policy.py,,2.0,policy
21828,21828,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'request',D:\Testing\2buntu\2buntu-blog\twobuntu\accounts\views.py,,1.0,views
21829,21829,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'report',D:\Testing\bkonkle\django-reporter\reporter\registration.py,,1.0,registration
21830,21830,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,Domain,1.0,layer2
21831,21831,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,WorkflowType,1.0,layer2
21832,21832,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'self',D:\Testing\boto\boto\boto\swf\layer2.py,ActivityType,1.0,layer2
21833,21833,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'linter',D:\Testing\box\ClusterRunner\test\framework\pylint\__init__.py,,1.0,__init__
21834,21834,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'linter',D:\Testing\brettcannon\caniusepython3\caniusepython3\pylint_checker.py,,1.0,pylint_checker
21835,21835,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,"'self', 'operation', 'function'",D:\Testing\BruceSherwood\vpython-wx\site-packages\vidle3\WidgetRedirector.py,WidgetRedirector,3.0,WidgetRedirector
21836,21836,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_new_user_form\app\auth\views.py,,1.0,views
21837,21837,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_reset\app\auth\views.py,,1.0,views
21838,21838,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,,D:\Testing\bt3gl\Neat-Problems-in-Python-and-Flask\USEFUL\snippets_and_examples_Flask\example_password_update\app\auth\views.py,,1.0,views
21839,21839,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,"'cls', 'name', 'public_key_type', 'create_verifier'",D:\Testing\BU-NU-CLOUD-SP16\Trusted-Platform-Module-nova\nova\signature_utils.py,SignatureKeyType,4.0,signature_utils
21840,21840,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,'f',D:\Testing\bueda\django-comrade\comrade\cronjobs\__init__.py,,1.0,__init__
21841,21841,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,"'model', 'permissions'",D:\Testing\callowayproject\django-objectpermissions\objectpermissions\registration.py,,2.0,registration
21842,21842,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,"'self', 'listener'",D:\Testing\CarterBain\Medici\ib\opt\dispatcher.py,Dispatcher,2.0,dispatcher
21843,21843,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,"'model', 'feed_attr'",D:\Testing\caseywstark\colab\colab\apps\object_feeds\__init__.py,,2.0,__init__
21844,21844,"admin,site,register","HourGroup ; <class 'str'>, HourGroupAdmin ; <class 'str'>",,D:\Testing\caktus\django-timepiece\timepiece\contracts\admin.py,register,2, HourGroupAdmin ; <class 'str'> HourGroup ; <class 'str'>,admin,register,,D:\Testing\cburmeister\flask-bones\app\auth\views.py,,1.0,views
