,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
358,patterns," ; <class 'str'>, , , , , , , , , , , , , , , , , ",urlpatterns,D:\Testing\15\zorna\zorna\zorna\articles\urls.py,patterns,18,, ; <class 'str'>
360,patterns," ; <class 'str'>, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",urlpatterns,D:\Testing\15\zorna\zorna\zorna\communities\urls.py,patterns,34,, ; <class 'str'>
361,"site,register","FaqQuestion ; <class 'str'>, FaqQuestionIndex ; <class 'str'>",,D:\Testing\15\zorna\zorna\zorna\faq\search_indexes.py,register,2,site, FaqQuestionIndex ; <class 'str'> FaqQuestion ; <class 'str'>
362,"site,register","ZornaFile ; <class 'str'>, ZornaFileIndex ; <class 'str'>",,D:\Testing\15\zorna\zorna\zorna\fileman\search_indexes.py,register,2,site, ZornaFileIndex ; <class 'str'> ZornaFile ; <class 'str'>
363,patterns," ; <class 'str'>, , , , , , , , , , , , , , , , , , , , ",urlpatterns,D:\Testing\15\zorna\zorna\zorna\fileman\urls.py,patterns,21,, ; <class 'str'>
364,patterns," ; <class 'str'>, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",urlpatterns,D:\Testing\15\zorna\zorna\zorna\forms\urls.py,patterns,44,, ; <class 'str'>
365,patterns," ; <class 'str'>, , , , , , , , ",urlpatterns,D:\Testing\15\zorna\zorna\zorna\menus\urls.py,patterns,9,, ; <class 'str'>
369,patterns," ; <class 'str'>, , , , , , , , , ",urlpatterns,D:\Testing\15\zorna\zorna\zorna\site\urls.py,patterns,10,, ; <class 'str'>
373,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zsiciarz\django-envelope\docs\conf.py,insert,2,sys,0 ; <class 'int'>
374,getattr,"settings ; <class 'str'>, ENVELOPE_EMAIL_RECIPIENTS ; <class 'str'>, List_value ; List",EMAIL_RECIPIENTS,D:\Testing\15\zsiciarz\django-envelope\envelope\settings.py,getattr,3,, List_value ; List  ENVELOPE_EMAIL_RECIPIENTS ; <class 'str'> settings ; <class 'str'>
375,getattr,"settings ; <class 'str'>, ENVELOPE_SUBJECT_INTRO ; <class 'str'>, ",SUBJECT_INTRO,D:\Testing\15\zsiciarz\django-envelope\envelope\settings.py,getattr,3,, ENVELOPE_SUBJECT_INTRO ; <class 'str'> settings ; <class 'str'>
376,getattr,"settings ; <class 'str'>, ENVELOPE_USE_HTML_EMAIL ; <class 'str'>, True ; <class 'bool'>",USE_HTML_EMAIL,D:\Testing\15\zsiciarz\django-envelope\envelope\settings.py,getattr,3,, True ; <class 'bool'>  ENVELOPE_USE_HTML_EMAIL ; <class 'str'> settings ; <class 'str'>
377,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\15\zsiciarz\django-envelope\envelope\urls.py,patterns,2,, ; <class 'str'>
378,property,"_get_raw ; <class 'str'>, _set_raw ; <class 'str'>",raw,D:\Testing\15\zsiciarz\django-markitup\markitup\fields.py,property,2,,"_get_raw ; <class 'str'>, _set_raw ; <class 'str'>"
380,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\15\zsiciarz\django-markitup\markitup\urls.py,patterns,2,, ; <class 'str'>
383,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\15\zsiciarz\django-markitup\tests\urls.py,patterns,2,, ; <class 'str'>
385,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zulip\zulip\api\integrations\trac\zulip_trac.py,insert,2,sys,0 ; <class 'int'>
409,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zulip\zulip\tools\test_user_agent_parsing.py,insert,2,sys,0 ; <class 'int'>
415,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zulip\zulip\zerver\management\commands\email-mirror.py,insert,2,sys,0 ; <class 'int'>
420,patterns,"zilencer.views ; <class 'str'>, ",urlpatterns,D:\Testing\15\zulip\zulip\zilencer\urls.py,patterns,2,,zilencer.views ; <class 'str'>
421,patterns,"zilencer.views ; <class 'str'>, , , ",v1_api_and_json_patterns,D:\Testing\15\zulip\zulip\zilencer\urls.py,patterns,4,,zilencer.views ; <class 'str'>
422,LDAPSearch,"ou=users,dc=example,dc=com ; <class 'str'>, <ast.Name object at 0x000001D7FA3F3F70> ; <class 'ast.Name'>, (uid=%(user)s) ; <class 'str'>",AUTH_LDAP_USER_SEARCH,D:\Testing\15\zulip\zulip\zproject\local_settings_template.py,LDAPSearch,5,, (uid=%(user)s) ; <class 'str'>  <ast.Name object at 0x000001D7FA3F3F70> ; <class 'ast.Name'> dc=com ; <class 'str'> dc=example ou=users
423,patterns," ; <class 'str'>, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ",urlpatterns,D:\Testing\15\zulip\zulip\zproject\urls.py,patterns,35,, ; <class 'str'>
424,getattr,"settings ; <class 'str'>, ADMIN_CLI_USERS ; <class 'str'>, ",USERS,D:\Testing\15\ZuluPro\django-admin-cli\admin_cli\settings.py,getattr,3,, ADMIN_CLI_USERS ; <class 'str'> settings ; <class 'str'>
425,"admin,site,register","<ast.Name object at 0x000001D7FA34E760> ; <class 'ast.Name'>, CharModelAdmin ; <class 'str'>",,D:\Testing\15\ZuluPro\django-admin-cli\tests\testapp\admin.py,register,2,admin, CharModelAdmin ; <class 'str'> <ast.Name object at 0x000001D7FA34E760> ; <class 'ast.Name'>
434,"admin,site,register","<ast.Name object at 0x000001D7FA7B5460> ; <class 'ast.Name'>, TestModelAdmin ; <class 'str'>",,D:\Testing\15\ZuluPro\django-admin-cli\tests\testapp\admin.py,register,2,admin, TestModelAdmin ; <class 'str'> <ast.Name object at 0x000001D7FA7B5460> ; <class 'ast.Name'>
443,print,"Submitting ; <class 'str'>, ",,D:\Testing\15\zunzun\pyeq2\Examples\Cluster\Test_Parallel_Fit.py,print,2,,Submitting ; <class 'str'>
444,print,"Submitting ; <class 'str'>, jobCount ; <class 'str'>, ",,D:\Testing\15\zunzun\pyeq2\Examples\Cluster\Test_Parallel_Fit.py,print,3,, jobCount ; <class 'str'> Submitting ; <class 'str'>
445,print,"Submitting ; <class 'str'>, jobCount ; <class 'str'>, jobs to the cluster ; <class 'str'>",,D:\Testing\15\zunzun\pyeq2\Examples\Cluster\Test_Parallel_Fit.py,print,3,, jobs to the cluster ; <class 'str'>  jobCount ; <class 'str'> Submitting ; <class 'str'>
448,print,"Fitting named equations that use non-linear solvers for a fitting target of ; <class 'str'>, ",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,,Fitting named equations that use non-linear solvers for a fitting target of ; <class 'str'>
449,print,"Fitting named equations that use non-linear solvers for a fitting target of ; <class 'str'>, fittingTargetText ; <class 'str'>",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,, fittingTargetText ; <class 'str'> Fitting named equations that use non-linear solvers for a fitting target of ; <class 'str'>
450,print,"Fitting polyfunctionals that use non-linear solvers for a fitting target of ; <class 'str'>, ",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,,Fitting polyfunctionals that use non-linear solvers for a fitting target of ; <class 'str'>
451,print,"Fitting polyfunctionals that use non-linear solvers for a fitting target of ; <class 'str'>, fittingTargetText ; <class 'str'>",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,, fittingTargetText ; <class 'str'> Fitting polyfunctionals that use non-linear solvers for a fitting target of ; <class 'str'>
453,print,"Fitting user-selectable polynomials that use non-linear solvers for a fitting target of ; <class 'str'>, ",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,,Fitting user-selectable polynomials that use non-linear solvers for a fitting target of ; <class 'str'>
454,print,"Fitting user-selectable polynomials that use non-linear solvers for a fitting target of ; <class 'str'>, fittingTargetText ; <class 'str'>",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,, fittingTargetText ; <class 'str'> Fitting user-selectable polynomials that use non-linear solvers for a fitting target of ; <class 'str'>
455,print,"Fitting user-selectable rationals that use non-linear solvers for a fitting target of ; <class 'str'>, ",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,,Fitting user-selectable rationals that use non-linear solvers for a fitting target of ; <class 'str'>
456,print,"Fitting user-selectable rationals that use non-linear solvers for a fitting target of ; <class 'str'>, fittingTargetText ; <class 'str'>",,D:\Testing\15\zunzun\pyeq2\Examples\Complex\FitUsingMultipleNonlinearSolvers_2D.py,print,2,, fittingTargetText ; <class 'str'> Fitting user-selectable rationals that use non-linear solvers for a fitting target of ; <class 'str'>
460,SubmitTasksToQueue,"fittingTasksQueue ; <class 'str'>, fittingTargetText ; <class 'str'>, smoothnessControl ; <class 'str'>, True ; <class 'bool'>",numberOfSerialTasksSubmitted,D:\Testing\15\zunzun\pyeq2\Examples\Parallel\FitAllEquationsInParallelUsingQueues_LargeResultList_2D.py,SubmitTasksToQueue,4,, True ; <class 'bool'>  smoothnessControl ; <class 'str'>  fittingTargetText ; <class 'str'> fittingTasksQueue ; <class 'str'>
461,print,", ",,D:\Testing\15\zunzun\pyeq2\Examples\Parallel\FitAllEquationsInParallelUsingQueues_LargeResultList_2D.py,print,2,, True ; <class 'bool'>  smoothnessControl ; <class 'str'>  fittingTargetText ; <class 'str'> fittingTasksQueue ; <class 'str'>
462,print,", total linear fits performed in series ; <class 'str'>",,D:\Testing\15\zunzun\pyeq2\Examples\Parallel\FitAllEquationsInParallelUsingQueues_LargeResultList_2D.py,print,2,, total linear fits performed in series ; <class 'str'> 
464,print,"It is very rare for an algorithm to fit better than Levenberg-Marquardt, ; <class 'str'>",,D:\Testing\15\zunzun\pyeq2\Examples\Simple\CompareMultipleFittingAlgorithms_2D.py,print,2,, ; <class 'str'> It is very rare for an algorithm to fit better than Levenberg-Marquardt
467,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\15\zyegfryed\django-statici18n\tests\test_project\project\urls.py,patterns,3,, ; <class 'str'>
470,open,"output_file ; <class 'str'>, wb ; <class 'str'>",o,D:\Testing\15\zygmuntz\phraug\tsv2csv.py,open,2,, wb ; <class 'str'> output_file ; <class 'str'>
475,open,"<ast.Name object at 0x000001D7FA3884F0> ; <class 'ast.Name'>, wb ; <class 'str'>",o,D:\Testing\15\zygmuntz\phraug2\subset.py,open,2,, wb ; <class 'str'> <ast.Name object at 0x000001D7FA3884F0> ; <class 'ast.Name'>
478,"parser,add_argument","-o ; <class 'str'>, --offset ; <class 'str'>",,D:\Testing\15\zygmuntz\phraug2\subset.py,add_argument,2,parser, --offset ; <class 'str'> -o ; <class 'str'>
479,"parser,add_argument","-l ; <class 'str'>, --lines ; <class 'str'>",,D:\Testing\15\zygmuntz\phraug2\subset.py,add_argument,2,parser, --lines ; <class 'str'> -l ; <class 'str'>
483,"sys,path,insert","0 ; <class 'int'>, jasyroot ; <class 'str'>",,D:\Testing\15\zynga\jasy\jasy\test\project.py,insert,2,sys, jasyroot ; <class 'str'> 0 ; <class 'int'>
484,"sys,path,insert","0 ; <class 'int'>, jasyroot ; <class 'str'>",,D:\Testing\15\zynga\jasy\jasy\test\session.py,insert,2,sys, jasyroot ; <class 'str'> 0 ; <class 'int'>
485,"sys,path,insert","0 ; <class 'int'>, jasyroot ; <class 'str'>",,D:\Testing\15\zynga\jasy\jasy\test\text.py,insert,2,sys, jasyroot ; <class 'str'> 0 ; <class 'int'>
490,Column,"Integer ; <class 'str'>, ",country_id,D:\Testing\15\zzzeek\sqlalchemy\examples\dogpile_caching\model.py,Column,2,,"Integer ; <class 'str'>, "
494,Column,"Integer ; <class 'str'>, ",city_id,D:\Testing\15\zzzeek\sqlalchemy\examples\dogpile_caching\model.py,Column,2,,"Integer ; <class 'str'>, "
497,Column,"Integer ; <class 'str'>, ",person_id,D:\Testing\15\zzzeek\sqlalchemy\examples\dogpile_caching\model.py,Column,2,,"Integer ; <class 'str'>, "
499,Column,"Integer ; <class 'str'>, ",postal_code_id,D:\Testing\15\zzzeek\sqlalchemy\examples\dogpile_caching\model.py,Column,2,,"Integer ; <class 'str'>, "
537,property,"_get_cascade ; <class 'str'>, _set_cascade ; <class 'str'>",cascade,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\orm\relationships.py,property,2,,"_get_cascade ; <class 'str'>, _set_cascade ; <class 'str'>"
538,property,"bind ; <class 'str'>, _set_bind ; <class 'str'>",bind,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\ddl.py,property,2,,"bind ; <class 'str'>, _set_bind ; <class 'str'>"
539,property,"bind ; <class 'str'>, _set_bind ; <class 'str'>",bind,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\dml.py,property,2,,"bind ; <class 'str'>, _set_bind ; <class 'str'>"
540,public_factory,"<ast.Name object at 0x000001D7FA500790> ; <class 'ast.Name'>, .expression.all_ ; <class 'str'>",all_,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.all_ ; <class 'str'> <ast.Name object at 0x000001D7FA500790> ; <class 'ast.Name'>
541,public_factory,"<ast.Name object at 0x000001D7FA500F40> ; <class 'ast.Name'>, .expression.any_ ; <class 'str'>",any_,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.any_ ; <class 'str'> <ast.Name object at 0x000001D7FA500F40> ; <class 'ast.Name'>
542,public_factory,"<ast.Name object at 0x000001D7FA500D90> ; <class 'ast.Name'>, .expression.and_ ; <class 'str'>",and_,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.and_ ; <class 'str'> <ast.Name object at 0x000001D7FA500D90> ; <class 'ast.Name'>
543,public_factory,"<ast.Name object at 0x000001D7FA5000A0> ; <class 'ast.Name'>, .expression.or_ ; <class 'str'>",or_,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.or_ ; <class 'str'> <ast.Name object at 0x000001D7FA5000A0> ; <class 'ast.Name'>
544,public_factory,"BindParameter ; <class 'str'>, .expression.bindparam ; <class 'str'>",bindparam,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.bindparam ; <class 'str'> BindParameter ; <class 'str'>
545,public_factory,"Select ; <class 'str'>, .expression.select ; <class 'str'>",select,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.select ; <class 'str'> Select ; <class 'str'>
546,public_factory,"<ast.Name object at 0x000001D7FA767610> ; <class 'ast.Name'>, .expression.text ; <class 'str'>",text,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.text ; <class 'str'> <ast.Name object at 0x000001D7FA767610> ; <class 'ast.Name'>
547,public_factory,"TableClause ; <class 'str'>, .expression.table ; <class 'str'>",table,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.table ; <class 'str'> TableClause ; <class 'str'>
548,public_factory,"ColumnClause ; <class 'str'>, .expression.column ; <class 'str'>",column,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.column ; <class 'str'> ColumnClause ; <class 'str'>
549,public_factory,"Over ; <class 'str'>, .expression.over ; <class 'str'>",over,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.over ; <class 'str'> Over ; <class 'str'>
550,public_factory,"WithinGroup ; <class 'str'>, .expression.within_group ; <class 'str'>",within_group,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.within_group ; <class 'str'> WithinGroup ; <class 'str'>
551,public_factory,"Label ; <class 'str'>, .expression.label ; <class 'str'>",label,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.label ; <class 'str'> Label ; <class 'str'>
552,public_factory,"Case ; <class 'str'>, .expression.case ; <class 'str'>",case,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.case ; <class 'str'> Case ; <class 'str'>
553,public_factory,"Cast ; <class 'str'>, .expression.cast ; <class 'str'>",cast,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.cast ; <class 'str'> Cast ; <class 'str'>
554,public_factory,"Extract ; <class 'str'>, .expression.extract ; <class 'str'>",extract,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.extract ; <class 'str'> Extract ; <class 'str'>
555,public_factory,"Tuple ; <class 'str'>, .expression.tuple_ ; <class 'str'>",tuple_,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.tuple_ ; <class 'str'> Tuple ; <class 'str'>
556,public_factory,"<ast.Name object at 0x000001D7FA3AE910> ; <class 'ast.Name'>, .expression.except_ ; <class 'str'>",except_,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.except_ ; <class 'str'> <ast.Name object at 0x000001D7FA3AE910> ; <class 'ast.Name'>
557,public_factory,"<ast.Name object at 0x000001D7FA3AEE20> ; <class 'ast.Name'>, .expression.except_all ; <class 'str'>",except_all,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.except_all ; <class 'str'> <ast.Name object at 0x000001D7FA3AEE20> ; <class 'ast.Name'>
558,public_factory,"<ast.Name object at 0x000001D7FA3AEDC0> ; <class 'ast.Name'>, .expression.intersect ; <class 'str'>",intersect,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.intersect ; <class 'str'> <ast.Name object at 0x000001D7FA3AEDC0> ; <class 'ast.Name'>
559,public_factory,"<ast.Name object at 0x000001D7FA3AE8B0> ; <class 'ast.Name'>, .expression.intersect_all ; <class 'str'>",intersect_all,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.intersect_all ; <class 'str'> <ast.Name object at 0x000001D7FA3AE8B0> ; <class 'ast.Name'>
560,public_factory,"<ast.Name object at 0x000001D7FA3AE190> ; <class 'ast.Name'>, .expression.union ; <class 'str'>",union,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.union ; <class 'str'> <ast.Name object at 0x000001D7FA3AE190> ; <class 'ast.Name'>
561,public_factory,"<ast.Name object at 0x000001D7FA3AE940> ; <class 'ast.Name'>, .expression.union_all ; <class 'str'>",union_all,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.union_all ; <class 'str'> <ast.Name object at 0x000001D7FA3AE940> ; <class 'ast.Name'>
562,public_factory,"Exists ; <class 'str'>, .expression.exists ; <class 'str'>",exists,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.exists ; <class 'str'> Exists ; <class 'str'>
563,public_factory,"<ast.Name object at 0x000001D7FA388490> ; <class 'ast.Name'>, .expression.nullsfirst ; <class 'str'>",nullsfirst,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.nullsfirst ; <class 'str'> <ast.Name object at 0x000001D7FA388490> ; <class 'ast.Name'>
564,public_factory,"<ast.Name object at 0x000001D7FA388BB0> ; <class 'ast.Name'>, .expression.nullslast ; <class 'str'>",nullslast,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.nullslast ; <class 'str'> <ast.Name object at 0x000001D7FA388BB0> ; <class 'ast.Name'>
565,public_factory,"<ast.Name object at 0x000001D7FA388370> ; <class 'ast.Name'>, .expression.asc ; <class 'str'>",asc,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.asc ; <class 'str'> <ast.Name object at 0x000001D7FA388370> ; <class 'ast.Name'>
566,public_factory,"<ast.Name object at 0x000001D7FA3880D0> ; <class 'ast.Name'>, .expression.desc ; <class 'str'>",desc,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.desc ; <class 'str'> <ast.Name object at 0x000001D7FA3880D0> ; <class 'ast.Name'>
567,public_factory,"<ast.Name object at 0x000001D7FA388790> ; <class 'ast.Name'>, .expression.distinct ; <class 'str'>",distinct,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.distinct ; <class 'str'> <ast.Name object at 0x000001D7FA388790> ; <class 'ast.Name'>
568,public_factory,"TypeCoerce ; <class 'str'>, .expression.type_coerce ; <class 'str'>",type_coerce,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.type_coerce ; <class 'str'> TypeCoerce ; <class 'str'>
569,public_factory,"<ast.Name object at 0x000001D7FA388DC0> ; <class 'ast.Name'>, .expression.true ; <class 'str'>",true,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.true ; <class 'str'> <ast.Name object at 0x000001D7FA388DC0> ; <class 'ast.Name'>
570,public_factory,"<ast.Name object at 0x000001D7FA388400> ; <class 'ast.Name'>, .expression.false ; <class 'str'>",false,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.false ; <class 'str'> <ast.Name object at 0x000001D7FA388400> ; <class 'ast.Name'>
571,public_factory,"<ast.Name object at 0x000001D7FA500400> ; <class 'ast.Name'>, .expression.null ; <class 'str'>",null,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.null ; <class 'str'> <ast.Name object at 0x000001D7FA500400> ; <class 'ast.Name'>
572,public_factory,"<ast.Name object at 0x000001D7FA500AC0> ; <class 'ast.Name'>, .expression.join ; <class 'str'>",join,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.join ; <class 'str'> <ast.Name object at 0x000001D7FA500AC0> ; <class 'ast.Name'>
573,public_factory,"<ast.Name object at 0x000001D7FA5009D0> ; <class 'ast.Name'>, .expression.outerjoin ; <class 'str'>",outerjoin,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.outerjoin ; <class 'str'> <ast.Name object at 0x000001D7FA5009D0> ; <class 'ast.Name'>
574,public_factory,"Insert ; <class 'str'>, .expression.insert ; <class 'str'>",insert,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.insert ; <class 'str'> Insert ; <class 'str'>
575,public_factory,"Update ; <class 'str'>, .expression.update ; <class 'str'>",update,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.update ; <class 'str'> Update ; <class 'str'>
576,public_factory,"Delete ; <class 'str'>, .expression.delete ; <class 'str'>",delete,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.delete ; <class 'str'> Delete ; <class 'str'>
577,public_factory,"FunctionFilter ; <class 'str'>, .expression.funcfilter ; <class 'str'>",funcfilter,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\expression.py,public_factory,2,, .expression.funcfilter ; <class 'str'> FunctionFilter ; <class 'str'>
585,property,"bind ; <class 'str'>, _bind_to ; <class 'str'>",bind,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\schema.py,property,2,,"bind ; <class 'str'>, _bind_to ; <class 'str'>"
586,property,"bind ; <class 'str'>, _bind_to ; <class 'str'>",bind,D:\Testing\15\zzzeek\sqlalchemy\lib\sqlalchemy\sql\schema.py,property,2,,"bind ; <class 'str'>, _bind_to ; <class 'str'>"
589,table,"some_large_named_table ;<class 'str'>, , ",table1,D:\Testing\15\zzzeek\sqlalchemy\test\sql\test_labels.py,table,3,,some_large_named_table ;<class 'str'>
590,table,"table_with_exactly_29_characs ;<class 'str'>, , ",table2,D:\Testing\15\zzzeek\sqlalchemy\test\sql\test_labels.py,table,3,,table_with_exactly_29_characs ;<class 'str'>
591,table,"some_large_named_table ;<class 'str'>, , ",table1,D:\Testing\15\zzzeek\sqlalchemy\test\sql\test_labels.py,table,3,,some_large_named_table ;<class 'str'>
592,table,"table_with_exactly_29_characs ;<class 'str'>, , ",table2,D:\Testing\15\zzzeek\sqlalchemy\test\sql\test_labels.py,table,3,,table_with_exactly_29_characs ;<class 'str'>
