,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
1267,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.abort.failed ; <class 'str'>, The total number of times the kernel failed to abort a connection because it didn't even have enough memory to reset it. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of times the kernel failed to abort a connection because it didn't even have enough memory to reset it. ; <class 'str'>  net.stat.tcp.abort.failed ; <class 'str'> __monitor__ ; <class 'str'>
1268,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1269,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.congestion.recovery ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.congestion.recovery ; <class 'str'> __monitor__ ; <class 'str'>
1270,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.congestion.recovery ; <class 'str'>, The number of times the kernel detected spurious retransmits and was able to recover part or all of the CWND, broken down by how it recovered. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,4,, broken down by how it recovered. ; <class 'str'>  The number of times the kernel detected spurious retransmits and was able to recover part or all of the CWND  net.stat.tcp.congestion.recovery ; <class 'str'> __monitor__ ; <class 'str'>
1271,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1272,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.delayedack ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.delayedack ; <class 'str'> __monitor__ ; <class 'str'>
1273,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.delayedack ; <class 'str'>, The number of delayed ACKs sent of different types. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of delayed ACKs sent of different types. ; <class 'str'>  net.stat.tcp.delayedack ; <class 'str'> __monitor__ ; <class 'str'>
1274,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1275,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.failed_accept ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.failed_accept ; <class 'str'> __monitor__ ; <class 'str'>
1276,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.failed_accept ; <class 'str'>, The number of times a connection had to be dropped  after the 3WHS.  reason=full_acceptq indicates that the application isn't accepting connections fast enough.  You should see SYN cookies too. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of times a connection had to be dropped  after the 3WHS.  reason=full_acceptq indicates that the application isn't accepting connections fast enough.  You should see SYN cookies too. ; <class 'str'>  net.stat.tcp.failed_accept ; <class 'str'> __monitor__ ; <class 'str'>
1277,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1278,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.invalid_sack ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.invalid_sack ; <class 'str'> __monitor__ ; <class 'str'>
1279,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.invalid_sack ; <class 'str'>, The number of invalid SACKs we saw of diff types. (requires Linux v2.6.24-rc1 or newer) ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of invalid SACKs we saw of diff types. (requires Linux v2.6.24-rc1 or newer) ; <class 'str'>  net.stat.tcp.invalid_sack ; <class 'str'> __monitor__ ; <class 'str'>
1280,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1281,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.memory.pressure ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.memory.pressure ; <class 'str'> __monitor__ ; <class 'str'>
1282,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.memory.pressure ; <class 'str'>, The number of times a socket entered the ""memory pressure"" mode. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,," The number of times a socket entered the ""memory pressure"" mode. ; <class 'str'>  net.stat.tcp.memory.pressure ; <class 'str'> __monitor__ ; <class 'str'>"
1283,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1284,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.memory.prune ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.memory.prune ; <class 'str'> __monitor__ ; <class 'str'>
1285,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.memory.prune ; <class 'str'>, The number of times a socket had to discard received data due to low memory conditions, broken down by type. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,4,, broken down by type. ; <class 'str'>  The number of times a socket had to discard received data due to low memory conditions  net.stat.tcp.memory.prune ; <class 'str'> __monitor__ ; <class 'str'>
1286,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1287,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.packetloss.recovery ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.packetloss.recovery ; <class 'str'> __monitor__ ; <class 'str'>
1288,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.packetloss.recovery ; <class 'str'>, The number of times we recovered from packet loss by type of recovery (e.g. fast retransmit vs SACK). ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of times we recovered from packet loss by type of recovery (e.g. fast retransmit vs SACK). ; <class 'str'>  net.stat.tcp.packetloss.recovery ; <class 'str'> __monitor__ ; <class 'str'>
1289,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1290,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.receive.queue.full ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.receive.queue.full ; <class 'str'> __monitor__ ; <class 'str'>
1291,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.receive.queue.full ; <class 'str'>, The number of times a received packet had to be dropped because the socket's receive queue was full (requires Linux v2.6.34-rc2 or newer) ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of times a received packet had to be dropped because the socket's receive queue was full (requires Linux v2.6.34-rc2 or newer) ; <class 'str'>  net.stat.tcp.receive.queue.full ; <class 'str'> __monitor__ ; <class 'str'>
1292,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1293,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.reording ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.reording ; <class 'str'> __monitor__ ; <class 'str'>
1294,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.reording ; <class 'str'>, The number of times we detected re-ordering broken down by how. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of times we detected re-ordering broken down by how. ; <class 'str'>  net.stat.tcp.reording ; <class 'str'> __monitor__ ; <class 'str'>
1295,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1296,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.syncookies ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, net.stat.tcp.syncookies ; <class 'str'> __monitor__ ; <class 'str'>
1297,define_metric,"__monitor__ ; <class 'str'>, net.stat.tcp.syncookies ; <class 'str'>, SYN cookies (both sent & received). ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, SYN cookies (both sent & received). ; <class 'str'>  net.stat.tcp.syncookies ; <class 'str'> __monitor__ ; <class 'str'>
1298,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1299,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.read_requests ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.read_requests ; <class 'str'> __monitor__ ; <class 'str'>
1300,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.read_requests ; <class 'str'>, The total number of reads completed by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of reads completed by device ; <class 'str'>  iostat.disk.read_requests ; <class 'str'> __monitor__ ; <class 'str'>
1301,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1302,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.read_merged ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.read_merged ; <class 'str'> __monitor__ ; <class 'str'>
1303,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.read_merged ; <class 'str'>, The total number of reads merged by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of reads merged by device ; <class 'str'>  iostat.disk.read_merged ; <class 'str'> __monitor__ ; <class 'str'>
1304,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1305,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.read_sectors ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.read_sectors ; <class 'str'> __monitor__ ; <class 'str'>
1306,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.read_sectors ; <class 'str'>, The total number of sectors read by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of sectors read by device ; <class 'str'>  iostat.disk.read_sectors ; <class 'str'> __monitor__ ; <class 'str'>
1307,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1308,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_read ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.msec_read ; <class 'str'> __monitor__ ; <class 'str'>
1309,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_read ; <class 'str'>, Time in msec spent reading by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, Time in msec spent reading by device ; <class 'str'>  iostat.disk.msec_read ; <class 'str'> __monitor__ ; <class 'str'>
1310,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1311,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.write_requests ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.write_requests ; <class 'str'> __monitor__ ; <class 'str'>
1312,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.write_requests ; <class 'str'>, The total number of writes completed by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of writes completed by device ; <class 'str'>  iostat.disk.write_requests ; <class 'str'> __monitor__ ; <class 'str'>
1313,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1314,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.write_merged ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.write_merged ; <class 'str'> __monitor__ ; <class 'str'>
1315,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.write_merged ; <class 'str'>, The total number of writes merged by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of writes merged by device ; <class 'str'>  iostat.disk.write_merged ; <class 'str'> __monitor__ ; <class 'str'>
1316,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1317,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.write_sectors ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.write_sectors ; <class 'str'> __monitor__ ; <class 'str'>
1318,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.write_sectors ; <class 'str'>, The total number of sectors written by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of sectors written by device ; <class 'str'>  iostat.disk.write_sectors ; <class 'str'> __monitor__ ; <class 'str'>
1319,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1320,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_write ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.msec_write ; <class 'str'> __monitor__ ; <class 'str'>
1321,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_write ; <class 'str'>, The total time in milliseconds spent writing by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total time in milliseconds spent writing by device ; <class 'str'>  iostat.disk.msec_write ; <class 'str'> __monitor__ ; <class 'str'>
1322,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1323,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.ios_in_progress ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.ios_in_progress ; <class 'str'> __monitor__ ; <class 'str'>
1324,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.ios_in_progress ; <class 'str'>, The number of I/O operations in progress by device ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of I/O operations in progress by device ; <class 'str'>  iostat.disk.ios_in_progress ; <class 'str'> __monitor__ ; <class 'str'>
1325,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1326,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_total ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.msec_total ; <class 'str'> __monitor__ ; <class 'str'>
1327,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_total ; <class 'str'>, The total time in milliseconds doing I/O by device. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total time in milliseconds doing I/O by device. ; <class 'str'>  iostat.disk.msec_total ; <class 'str'> __monitor__ ; <class 'str'>
1328,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1329,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_weighted_total ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, iostat.disk.msec_weighted_total ; <class 'str'> __monitor__ ; <class 'str'>
1330,define_metric,"__monitor__ ; <class 'str'>, iostat.disk.msec_weighted_total ; <class 'str'>, Weighted time doing I/O (multiplied by ios_in_progress) by device. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, Weighted time doing I/O (multiplied by ios_in_progress) by device. ; <class 'str'>  iostat.disk.msec_weighted_total ; <class 'str'> __monitor__ ; <class 'str'>
1331,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1332,define_metric,"__monitor__ ; <class 'str'>, df.1kblocks.total ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, df.1kblocks.total ; <class 'str'> __monitor__ ; <class 'str'>
1333,define_metric,"__monitor__ ; <class 'str'>, df.1kblocks.total ; <class 'str'>, The total size of the file system broken down by mount and filesystem type. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total size of the file system broken down by mount and filesystem type. ; <class 'str'>  df.1kblocks.total ; <class 'str'> __monitor__ ; <class 'str'>
1334,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1335,define_metric,"__monitor__ ; <class 'str'>, df.1kblocks.used ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, df.1kblocks.used ; <class 'str'> __monitor__ ; <class 'str'>
1336,define_metric,"__monitor__ ; <class 'str'>, df.1kblocks.used ; <class 'str'>, The number of blocks used broken down by mount and filesystem type. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of blocks used broken down by mount and filesystem type. ; <class 'str'>  df.1kblocks.used ; <class 'str'> __monitor__ ; <class 'str'>
1337,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1338,define_metric,"__monitor__ ; <class 'str'>, df.1kblocks.available ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, df.1kblocks.available ; <class 'str'> __monitor__ ; <class 'str'>
1339,define_metric,"__monitor__ ; <class 'str'>, df.1kblocks.available ; <class 'str'>, The number of locks available broken down by mount and filesystem type. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of locks available broken down by mount and filesystem type. ; <class 'str'>  df.1kblocks.available ; <class 'str'> __monitor__ ; <class 'str'>
1340,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1341,define_metric,"__monitor__ ; <class 'str'>, df.inodes.total ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, df.inodes.total ; <class 'str'> __monitor__ ; <class 'str'>
1342,define_metric,"__monitor__ ; <class 'str'>, df.inodes.total ; <class 'str'>, The number of inodes broken down by mount and filesystem type. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of inodes broken down by mount and filesystem type. ; <class 'str'>  df.inodes.total ; <class 'str'> __monitor__ ; <class 'str'>
1343,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1344,define_metric,"__monitor__ ; <class 'str'>, df.inodes.used ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, df.inodes.used ; <class 'str'> __monitor__ ; <class 'str'>
1345,define_metric,"__monitor__ ; <class 'str'>, df.inodes.used ; <class 'str'>, The number of used inodes broken down by mount and filesystem type. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of used inodes broken down by mount and filesystem type. ; <class 'str'>  df.inodes.used ; <class 'str'> __monitor__ ; <class 'str'>
1346,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1347,define_metric,"__monitor__ ; <class 'str'>, df.inodes.free ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, df.inodes.free ; <class 'str'> __monitor__ ; <class 'str'>
1348,define_metric,"__monitor__ ; <class 'str'>, df.inodes.free ; <class 'str'>, The number of free inodes broken down by mount and filesystem type. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The number of free inodes broken down by mount and filesystem type. ; <class 'str'>  df.inodes.free ; <class 'str'> __monitor__ ; <class 'str'>
1349,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1350,define_metric,"__monitor__ ; <class 'str'>, proc.net.bytes ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, proc.net.bytes ; <class 'str'> __monitor__ ; <class 'str'>
1351,define_metric,"__monitor__ ; <class 'str'>, proc.net.bytes ; <class 'str'>, The total number of bytes transmitted through the interface broken down by interface and direction. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of bytes transmitted through the interface broken down by interface and direction. ; <class 'str'>  proc.net.bytes ; <class 'str'> __monitor__ ; <class 'str'>
1352,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1353,define_metric,"__monitor__ ; <class 'str'>, proc.net.packets ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, proc.net.packets ; <class 'str'> __monitor__ ; <class 'str'>
1354,define_metric,"__monitor__ ; <class 'str'>, proc.net.packets ; <class 'str'>, The total number of packets transmitted through the interface broken down by interface and direction. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of packets transmitted through the interface broken down by interface and direction. ; <class 'str'>  proc.net.packets ; <class 'str'> __monitor__ ; <class 'str'>
1355,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1356,define_metric,"__monitor__ ; <class 'str'>, proc.net.errs ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, proc.net.errs ; <class 'str'> __monitor__ ; <class 'str'>
1357,define_metric,"__monitor__ ; <class 'str'>, proc.net.errs ; <class 'str'>, The total number of packet errors broken down by interface and direction. ; <class 'str'>",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, The total number of packet errors broken down by interface and direction. ; <class 'str'>  proc.net.errs ; <class 'str'> __monitor__ ; <class 'str'>
1358,define_metric,"__monitor__ ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,2,,__monitor__ ; <class 'str'>
1359,define_metric,"__monitor__ ; <class 'str'>, proc.net.dropped ; <class 'str'>, ",,D:\Testing\scalyr\scalyr-agent-2\scalyr_agent\builtin_monitors\linux_system_metrics.py,define_metric,3,, proc.net.dropped ; <class 'str'> __monitor__ ; <class 'str'>
