,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass
598,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B019882460> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Holds a nested node graph of its own.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferUI\SubGraphUI.py,registerNode,3," 
	Holds a nested node graph of its own.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B019882460> ; <class 'ast.Name'>",Gaffer
599,"GafferUI,EditorWidget,registerType","Timeline ; <class 'str'>, Timeline ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferUI\Timeline.py,registerType,2, Timeline ; <class 'str'> Timeline ; <class 'str'>,GafferUI
600,"GafferUI,PlugValueWidget,registerType","<ast.Name object at 0x000002B0197E0DC0> ; <class 'ast.Name'>, VectorDataPlugValueWidget ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferUI\VectorDataPlugValueWidget.py,registerType,2, VectorDataPlugValueWidget ; <class 'str'> <ast.Name object at 0x000002B0197E0DC0> ; <class 'ast.Name'>,GafferUI
601,"GafferUI,PlugValueWidget,registerType","<ast.Name object at 0x000002B0197E01C0> ; <class 'ast.Name'>, VectorDataPlugValueWidget ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferUI\VectorDataPlugValueWidget.py,registerType,2, VectorDataPlugValueWidget ; <class 'str'> <ast.Name object at 0x000002B0197E01C0> ; <class 'ast.Name'>,GafferUI
602,"GafferUI,PlugValueWidget,registerType","<ast.Name object at 0x000002B0197E0E20> ; <class 'ast.Name'>, VectorDataPlugValueWidget ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferUI\VectorDataPlugValueWidget.py,registerType,2, VectorDataPlugValueWidget ; <class 'str'> <ast.Name object at 0x000002B0197E0E20> ; <class 'ast.Name'>,GafferUI
603,"GafferUI,PlugValueWidget,registerType","<ast.Name object at 0x000002B0197E0F40> ; <class 'ast.Name'>, VectorDataPlugValueWidget ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferUI\VectorDataPlugValueWidget.py,registerType,2, VectorDataPlugValueWidget ; <class 'str'> <ast.Name object at 0x000002B0197E0F40> ; <class 'ast.Name'>,GafferUI
604,"GafferUI,PlugValueWidget,registerType","<ast.Name object at 0x000002B0197E09D0> ; <class 'ast.Name'>, VectorDataPlugValueWidget ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferUI\VectorDataPlugValueWidget.py,registerType,2, VectorDataPlugValueWidget ; <class 'str'> <ast.Name object at 0x000002B0197E09D0> ; <class 'ast.Name'>,GafferUI
608,"__import__ , loadConfig","GAFFER_STARTUP_PATHS ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\python\GafferUI\__init__.py,loadConfig,2,GAFFER_STARTUP_PATHS ; <class 'str'>,__import__
610,"GafferUI,Nodule,registerNodule","NestedPlugTestNode ; <class 'str'>, c ; <class 'str'>, <ast.Name object at 0x000002B018D0D250> ; <class 'ast.Name'>",,D:\Testing\ImageEngine\gaffer\python\GafferUITest\GraphGadgetTest.py,registerNodule,3, <ast.Name object at 0x000002B018D0D250> ; <class 'ast.Name'>  c ; <class 'str'> NestedPlugTestNode ; <class 'str'>,GafferUI
617,"GafferUI,BrowserEditor,registerMode","Nodes ; <class 'str'>, <ast.Name object at 0x000002B0197E59A0> ; <class 'ast.Name'>",,D:\Testing\ImageEngine\gaffer\startup\gui\browser.py,registerMode,2, <ast.Name object at 0x000002B0197E59A0> ; <class 'ast.Name'> Nodes ; <class 'str'>,GafferUI
627,"layouts,add","Default ; <class 'str'>, GafferUI.CompoundEditor( scriptNode, children = ( GafferUI.SplitContainer.Orientation.Vertical, 0.97, ( ( GafferUI.SplitContainer.Orientation.Horizontal, 0.70, ( ( GafferUI.SplitContainer.Orientation.Vertical, 0.48, ( {'tabs': (GafferUI.Viewer( scriptNode ),), 'tabsVisible': True, 'currentTab': 0}, {'tabs': (GafferUI.NodeGraph( scriptNode ),), 'tabsVisible': True, 'currentTab': 0} ) ), ( GafferUI.SplitContainer.Orientation.Vertical, 0.54, ( {'tabs': (GafferUI.NodeEditor( scriptNode ), GafferSceneUI.SceneInspector( scriptNode )), 'tabsVisible': True, 'currentTab': 0}, {'tabs': (GafferSceneUI.SceneHierarchy( scriptNode ), GafferUI.ScriptEditor( scriptNode )), 'tabsVisible': True, 'currentTab': 0} ) ) ) ), {'tabs': (GafferUI.Timeline( scriptNode ),), 'tabsVisible': False, 'currentTab': 0} ) ) ) ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\startup\gui\layouts.py,add,30, 'currentTab': 0} ) ) ) ; <class 'str'>  'tabsVisible': False )  {'tabs': (GafferUI.Timeline( scriptNode )  'currentTab': 0} ) ) ) )  'tabsVisible': True  GafferUI.ScriptEditor( scriptNode ))  {'tabs': (GafferSceneUI.SceneHierarchy( scriptNode )  'currentTab': 0}  'tabsVisible': True  GafferSceneUI.SceneInspector( scriptNode ))  ( {'tabs': (GafferUI.NodeEditor( scriptNode )  0.54  ( GafferUI.SplitContainer.Orientation.Vertical  'currentTab': 0} ) )  'tabsVisible': True )  {'tabs': (GafferUI.NodeGraph( scriptNode )  'currentTab': 0}  'tabsVisible': True )  ( {'tabs': (GafferUI.Viewer( scriptNode )  0.48  ( ( GafferUI.SplitContainer.Orientation.Vertical  0.70  ( ( GafferUI.SplitContainer.Orientation.Horizontal  0.97  children = ( GafferUI.SplitContainer.Orientation.Vertical  GafferUI.CompoundEditor( scriptNode Default ; <class 'str'>,layouts
628,"layouts,add","Scene ; <class 'str'>, GafferUI.CompoundEditor( scriptNode, children = ( GafferUI.SplitContainer.Orientation.Horizontal, 0.772664, ( ( GafferUI.SplitContainer.Orientation.Horizontal, 0.255898, ( (GafferSceneUI.SceneHierarchy( scriptNode ),), ( GafferUI.SplitContainer.Orientation.Vertical, 0.500000, ( ( GafferUI.SplitContainer.Orientation.Vertical, 1.000000, ( (GafferUI.Viewer( scriptNode ),), (GafferUI.Timeline( scriptNode ),) ) ), (GafferUI.NodeGraph( scriptNode ),) ) ) ) ), ( GafferUI.SplitContainer.Orientation.Vertical, 0.500000, ( (GafferUI.NodeEditor( scriptNode ),), (GafferSceneUI.SceneInspector( scriptNode ),) ) ) ) ) ) ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\startup\gui\layouts.py,add,24,) ) ) ) ) ) ; <class 'str'>  (GafferSceneUI.SceneInspector( scriptNode ) )  ( (GafferUI.NodeEditor( scriptNode )  0.500000  ( GafferUI.SplitContainer.Orientation.Vertical ) ) ) ) )  (GafferUI.NodeGraph( scriptNode ) ) ) )  (GafferUI.Timeline( scriptNode ) )  ( (GafferUI.Viewer( scriptNode )  1.000000  ( ( GafferUI.SplitContainer.Orientation.Vertical  0.500000  ( GafferUI.SplitContainer.Orientation.Vertical )  ( (GafferSceneUI.SceneHierarchy( scriptNode )  0.255898  ( ( GafferUI.SplitContainer.Orientation.Horizontal  0.772664  children = ( GafferUI.SplitContainer.Orientation.Horizontal  GafferUI.CompoundEditor( scriptNode Scene ; <class 'str'>,layouts
629,"layouts,add","Empty ; <class 'str'>, GafferUI.CompoundEditor( scriptNode ) ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\startup\gui\layouts.py,add,2, GafferUI.CompoundEditor( scriptNode ) ; <class 'str'> Empty ; <class 'str'>,layouts
630,"Gaffer,Metadata,registerNodeValue","<ast.Name object at 0x000002B0198E0F10> ; <class 'ast.Name'>, nodeGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerNodeValue,3, nodeGadget:color ; <class 'str'> <ast.Name object at 0x000002B0198E0F10> ; <class 'ast.Name'>,Gaffer
631,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0198E0190> ; <class 'ast.Name'>, task ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  task ; <class 'str'> <ast.Name object at 0x000002B0198E0190> ; <class 'ast.Name'>,Gaffer
632,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0198E01C0> ; <class 'ast.Name'>, preTasks.* ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  preTasks.* ; <class 'str'> <ast.Name object at 0x000002B0198E01C0> ; <class 'ast.Name'>,Gaffer
633,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0197BB6A0> ; <class 'ast.Name'>, postTasks.* ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  postTasks.* ; <class 'str'> <ast.Name object at 0x000002B0197BB6A0> ; <class 'ast.Name'>,Gaffer
634,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0197BB9A0> ; <class 'ast.Name'>, task ; <class 'str'>, connectionGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, connectionGadget:color ; <class 'str'>  task ; <class 'str'> <ast.Name object at 0x000002B0197BB9A0> ; <class 'ast.Name'>,Gaffer
635,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B019918AF0> ; <class 'ast.Name'>, preTasks.* ; <class 'str'>, connectionGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, connectionGadget:color ; <class 'str'>  preTasks.* ; <class 'str'> <ast.Name object at 0x000002B019918AF0> ; <class 'ast.Name'>,Gaffer
636,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B019918A00> ; <class 'ast.Name'>, postTasks.* ; <class 'str'>, connectionGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, connectionGadget:color ; <class 'str'>  postTasks.* ; <class 'str'> <ast.Name object at 0x000002B019918A00> ; <class 'ast.Name'>,Gaffer
637,"Gaffer,Metadata,registerNodeValue","<ast.Name object at 0x000002B019918370> ; <class 'ast.Name'>, nodeGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerNodeValue,3, nodeGadget:color ; <class 'str'> <ast.Name object at 0x000002B019918370> ; <class 'ast.Name'>,Gaffer
638,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B019918550> ; <class 'ast.Name'>, in* ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  in* ; <class 'str'> <ast.Name object at 0x000002B019918550> ; <class 'ast.Name'>,Gaffer
639,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B019918B80> ; <class 'ast.Name'>, out ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  out ; <class 'str'> <ast.Name object at 0x000002B019918B80> ; <class 'ast.Name'>,Gaffer
640,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0197F4370> ; <class 'ast.Name'>, in ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  in ; <class 'str'> <ast.Name object at 0x000002B0197F4370> ; <class 'ast.Name'>,Gaffer
641,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0197F49A0> ; <class 'ast.Name'>, in ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  in ; <class 'str'> <ast.Name object at 0x000002B0197F49A0> ; <class 'ast.Name'>,Gaffer
642,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0197F4D60> ; <class 'ast.Name'>, child ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  child ; <class 'str'> <ast.Name object at 0x000002B0197F4D60> ; <class 'ast.Name'>,Gaffer
643,"Gaffer,Metadata,registerNodeValue","<ast.Name object at 0x000002B0197F4CA0> ; <class 'ast.Name'>, nodeGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerNodeValue,3, nodeGadget:color ; <class 'str'> <ast.Name object at 0x000002B0197F4CA0> ; <class 'ast.Name'>,Gaffer
644,"Gaffer,Metadata,registerNodeValue","<ast.Name object at 0x000002B0197F45B0> ; <class 'ast.Name'>, nodeGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerNodeValue,3, nodeGadget:color ; <class 'str'> <ast.Name object at 0x000002B0197F45B0> ; <class 'ast.Name'>,Gaffer
645,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0198628E0> ; <class 'ast.Name'>, filter ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  filter ; <class 'str'> <ast.Name object at 0x000002B0198628E0> ; <class 'ast.Name'>,Gaffer
646,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B0198620D0> ; <class 'ast.Name'>, out ; <class 'str'>, nodule:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, nodule:color ; <class 'str'>  out ; <class 'str'> <ast.Name object at 0x000002B0198620D0> ; <class 'ast.Name'>,Gaffer
647,"Gaffer,Metadata,registerNodeValue","<ast.Name object at 0x000002B019862DF0> ; <class 'ast.Name'>, nodeGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerNodeValue,3, nodeGadget:color ; <class 'str'> <ast.Name object at 0x000002B019862DF0> ; <class 'ast.Name'>,Gaffer
648,"Gaffer,Metadata,registerNodeValue","<ast.Name object at 0x000002B019862370> ; <class 'ast.Name'>, nodeGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerNodeValue,3, nodeGadget:color ; <class 'str'> <ast.Name object at 0x000002B019862370> ; <class 'ast.Name'>,Gaffer
649,"Gaffer,Metadata,registerNodeValue","<ast.Name object at 0x000002B019A8D5E0> ; <class 'ast.Name'>, nodeGadget:color ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerNodeValue,3, nodeGadget:color ; <class 'str'> <ast.Name object at 0x000002B019A8D5E0> ; <class 'ast.Name'>,Gaffer
650,"Gaffer,Metadata,registerPlugValue","<ast.Name object at 0x000002B019A8DBB0> ; <class 'ast.Name'>, * ; <class 'str'>, nodule:color ; <class 'str'>, __shaderNoduleColor ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\startup\gui\nodeGraph.py,registerPlugValue,4, __shaderNoduleColor ; <class 'str'>  nodule:color ; <class 'str'>  * ; <class 'str'> <ast.Name object at 0x000002B019A8DBB0> ; <class 'ast.Name'>,Gaffer
657,Blueprint,"api ; <class 'str'>, __name__ ; <class 'str'>",api,D:\Testing\imwilsonxu\fbone\fbone\api\views.py,Blueprint,2, __name__ ; <class 'str'> api ; <class 'str'>,
658,Blueprint,"frontend ; <class 'str'>, __name__ ; <class 'str'>",frontend,D:\Testing\imwilsonxu\fbone\fbone\frontend\views.py,Blueprint,2, __name__ ; <class 'str'> frontend ; <class 'str'>,
659,Blueprint,"settings ; <class 'str'>, __name__ ; <class 'str'>",settings,D:\Testing\imwilsonxu\fbone\fbone\settings\views.py,Blueprint,2, __name__ ; <class 'str'> settings ; <class 'str'>,
660,Blueprint,"user ; <class 'str'>, __name__ ; <class 'str'>",user,D:\Testing\imwilsonxu\fbone\fbone\user\views.py,Blueprint,2, __name__ ; <class 'str'> user ; <class 'str'>,
680,Attribute,"Unique ID provided by the provider (i-abcd1234, etc) ;<class 'str'>",id,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, etc) ;<class 'str'> Unique ID provided by the provider (i-abcd1234,
686,Attribute,"Unique ID provided by the provider (m1.small, etc) ;<class 'str'>",id,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, etc) ;<class 'str'> Unique ID provided by the provider (m1.small,
687,Attribute,"Name provided by the provider (Small CPU, etc) ;<class 'str'>",name,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, etc) ;<class 'str'> Name provided by the provider (Small CPU,
688,Attribute,"Amount of RAM provided in MB (256MB, 1740MB) ;<class 'str'>",ram,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, 1740MB) ;<class 'str'> Amount of RAM provided in MB (256MB,
691,Attribute,"Hourly price of this server in USD, estimated if monthly ;<class 'str'>",price,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, estimated if monthly ;<class 'str'> Hourly price of this server in USD,
693,Attribute,"Unique ID provided by the provider (ami-abcd1234, etc) ;<class 'str'>",id,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, etc) ;<class 'str'> Unique ID provided by the provider (ami-abcd1234,
698,Attribute,"A pretty name (Linode, etc) for this provider ;<class 'str'>",name,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, etc) for this provider ;<class 'str'> A pretty name (Linode,
700,Attribute,"Classes used to create connections, should be
                            in the form of `(insecure, secure)` ;<class 'str'>",conn_classes,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,3," secure)` ;<class 'str'>  should be
                            in the form of `(insecure Classes used to create connections",
704,Attribute,"Default port for this connection. This should be a
                    tuple of the form `(insecure, secure)` or for single-port
                    Providers, simply `(port,)` ;<class 'str'>",port,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,4,")` ;<class 'str'>  simply `(port  secure)` or for single-port
                    Providers Default port for this connection. This should be a
                    tuple of the form `(insecure",
705,Attribute,"Indicates if this is a secure connection. If previous
                      recommendations were followed, it would be advantageous
                      for this to be in the form: 0=insecure, 1=secure ;<class 'str'>",secure,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,3," 1=secure ;<class 'str'>  it would be advantageous
                      for this to be in the form: 0=insecure Indicates if this is a secure connection. If previous
                      recommendations were followed",
707,Attribute,"API key, token, etc. ;<class 'str'>",key,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,3, etc. ;<class 'str'>  token API key,
709,Attribute,"The processed response object, e.g. via lxml or json ;<class 'str'>",object,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, e.g. via lxml or json ;<class 'str'> The processed response object,
713,Attribute,"Response error, L{None} if no error. ;<class 'str'>",error,D:\Testing\infincia\AEServmon\libcloud\interface.py,Attribute,2, L{None} if no error. ;<class 'str'> Response error,
715,merge,"<ast.Attribute object at 0x000002B01996E940> ; <class 'ast.Attribute'>, ",,D:\Testing\infinitezxc\kaggle-avazu\script\split.py,merge,2,<ast.Attribute object at 0x000002B01996E940> ; <class 'ast.Attribute'>,
716,merge,"<ast.Attribute object at 0x000002B01996E940> ; <class 'ast.Attribute'>, <ast.Attribute object at 0x000002B01996E370> ; <class 'ast.Attribute'>, ",,D:\Testing\infinitezxc\kaggle-avazu\script\split.py,merge,3, <ast.Attribute object at 0x000002B01996E370> ; <class 'ast.Attribute'> <ast.Attribute object at 0x000002B01996E940> ; <class 'ast.Attribute'>,
717,merge,"<ast.Attribute object at 0x000002B01996E940> ; <class 'ast.Attribute'>, <ast.Attribute object at 0x000002B01996E370> ; <class 'ast.Attribute'>, <ast.Attribute object at 0x000002B01996E130> ; <class 'ast.Attribute'>",,D:\Testing\infinitezxc\kaggle-avazu\script\split.py,merge,3, <ast.Attribute object at 0x000002B01996E130> ; <class 'ast.Attribute'>  <ast.Attribute object at 0x000002B01996E370> ; <class 'ast.Attribute'> <ast.Attribute object at 0x000002B01996E940> ; <class 'ast.Attribute'>,
718,hasattr,"sys ; <class 'str'>, pypy_version_info ; <class 'str'>",using_pypy,D:\Testing\influxdata\influxdb-python\influxdb\tests\__init__.py,hasattr,2, pypy_version_info ; <class 'str'> sys ; <class 'str'>,
719,"translator,register","Other ; <class 'str'>, OtherTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\project_translation.py,register,2, OtherTranslationOptions ; <class 'str'> Other ; <class 'str'>,translator
720,"translator,register","TestModel ; <class 'str'>, TestTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, TestTranslationOptions ; <class 'str'> TestModel ; <class 'str'>,translator
721,"translator,register","UniqueNullableModel ; <class 'str'>, UniqueNullableTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, UniqueNullableTranslationOptions ; <class 'str'> UniqueNullableModel ; <class 'str'>,translator
722,"translator,register","ProxyTestModel ; <class 'str'>, ProxyTestTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, ProxyTestTranslationOptions ; <class 'str'> ProxyTestModel ; <class 'str'>,translator
723,"translator,register","FallbackModel ; <class 'str'>, FallbackModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, FallbackModelTranslationOptions ; <class 'str'> FallbackModel ; <class 'str'>,translator
724,"translator,register","FallbackModel2 ; <class 'str'>, FallbackModel2TranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, FallbackModel2TranslationOptions ; <class 'str'> FallbackModel2 ; <class 'str'>,translator
725,"translator,register","FileFieldsModel ; <class 'str'>, FileFieldsModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, FileFieldsModelTranslationOptions ; <class 'str'> FileFieldsModel ; <class 'str'>,translator
726,"translator,register","ForeignKeyModel ; <class 'str'>, ForeignKeyModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, ForeignKeyModelTranslationOptions ; <class 'str'> ForeignKeyModel ; <class 'str'>,translator
727,"translator,register","OneToOneFieldModel ; <class 'str'>, OneToOneFieldModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, OneToOneFieldModelTranslationOptions ; <class 'str'> OneToOneFieldModel ; <class 'str'>,translator
728,"translator,register","OtherFieldsModel ; <class 'str'>, OtherFieldsModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, OtherFieldsModelTranslationOptions ; <class 'str'> OtherFieldsModel ; <class 'str'>,translator
729,"translator,register","DescriptorModel ; <class 'str'>, DescriptorModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, DescriptorModelTranslationOptions ; <class 'str'> DescriptorModel ; <class 'str'>,translator
730,"translator,register","MultitableModelA ; <class 'str'>, MultitableModelATranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, MultitableModelATranslationOptions ; <class 'str'> MultitableModelA ; <class 'str'>,translator
731,"translator,register","MultitableModelB ; <class 'str'>, MultitableModelBTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, MultitableModelBTranslationOptions ; <class 'str'> MultitableModelB ; <class 'str'>,translator
732,"translator,register","MultitableModelC ; <class 'str'>, MultitableModelCTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, MultitableModelCTranslationOptions ; <class 'str'> MultitableModelC ; <class 'str'>,translator
733,"translator,register","AbstractModelA ; <class 'str'>, AbstractModelATranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, AbstractModelATranslationOptions ; <class 'str'> AbstractModelA ; <class 'str'>,translator
734,"translator,register","AbstractModelB ; <class 'str'>, AbstractModelBTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, AbstractModelBTranslationOptions ; <class 'str'> AbstractModelB ; <class 'str'>,translator
735,"translator,register","Slugged ; <class 'str'>, SluggedTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, SluggedTranslationOptions ; <class 'str'> Slugged ; <class 'str'>,translator
736,"translator,register","MetaData ; <class 'str'>, MetaDataTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, MetaDataTranslationOptions ; <class 'str'> MetaData ; <class 'str'>,translator
737,"translator,register","RichText ; <class 'str'>, RichTextTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, RichTextTranslationOptions ; <class 'str'> RichText ; <class 'str'>,translator
739,"translator,register","Page ; <class 'str'>, PageTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, PageTranslationOptions ; <class 'str'> Page ; <class 'str'>,translator
741,"translator,register","ManagerTestModel ; <class 'str'>, ManagerTestModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, ManagerTestModelTranslationOptions ; <class 'str'> ManagerTestModel ; <class 'str'>,translator
742,"translator,register","List_value ; List, CustomManagerTestModelTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, CustomManagerTestModelTranslationOptions ; <class 'str'> List_value ; List,translator
743,"translator,register","ThirdPartyRegisteredModel ; <class 'str'>, ThirdPartyTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, ThirdPartyTranslationOptions ; <class 'str'> ThirdPartyRegisteredModel ; <class 'str'>,translator
744,"translator,register","GroupFieldsetsModel ; <class 'str'>, GroupFieldsetsTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, GroupFieldsetsTranslationOptions ; <class 'str'> GroupFieldsetsModel ; <class 'str'>,translator
745,"translator,register","NameModel ; <class 'str'>, NameTranslationOptions ; <class 'str'>",,D:\Testing\infoportugal\wagtail-modeltranslation\wagtail_modeltranslation\tests\translation.py,register,2, NameTranslationOptions ; <class 'str'> NameModel ; <class 'str'>,translator
